best_solution_length,time
1779,2.492231607
1776,2.493227482
1767,2.494224548
1764,2.495274305
1752,5.537702322
1750,6.581079006
1749,8.902141333
1748,9.629532337
1747,9.922317743
1745,12.61361885
1744,13.44820809
1742,14.59166265
1741,15.07876134
1736,18.77942061
1730,22.23153448
1722,23.64196086
1719,24.41514683
1714,24.95753264
1712,26.10511136
1710,27.19357038
1709,31.57122755
1707,31.71157098
1706,32.68670297
1703,37.54570341
1701,37.86709166
1696,38.18318868
1689,41.97065187
1688,43.33381295
1687,43.7292099
1676,47.69373465
1672,48.92906904
1671,50.93638134
1670,53.71912408
1667,54.12836146
1666,55.50064349
1662,57.00181222
1661,58.00430012
1652,64.23463202
1651,66.05465984
1648,72.75818992
1645,75.51945877
1644,77.31589413
1643,83.21388936
1641,85.8451252
1636,86.89107084
1632,91.17551231
1626,91.36497283
1625,159.2892842
1624,162.3427997
1620,162.9122715
1615,165.9446504
1613,168.4651024
1612,171.3945827
1611,172.4538414
1608,173.0460908
1602,173.81305
1601,174.4333026
1600,183.4134116
1599,186.6101992
1598,186.9429748
1597,280.8244426
1596,283.1072276
1596,300
